"SK_ID_CURR","TARGET","NAME_CONTRACT_TYPE","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","REGION_POPULATION_RELATIVE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_REGISTRATION","DAYS_ID_PUBLISH","FLAG_MOBIL","FLAG_EMP_PHONE","FLAG_WORK_PHONE","FLAG_CONT_MOBILE","FLAG_PHONE","FLAG_EMAIL","CNT_FAM_MEMBERS","REGION_RATING_CLIENT","REGION_RATING_CLIENT_W_CITY","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","REG_REGION_NOT_LIVE_REGION","REG_REGION_NOT_WORK_REGION","LIVE_REGION_NOT_WORK_REGION","REG_CITY_NOT_LIVE_CITY","REG_CITY_NOT_WORK_CITY","LIVE_CITY_NOT_WORK_CITY","ORGANIZATION_TYPE","DAYS_LAST_PHONE_CHANGE","NAME_TYPE_SUITE","OCCUPATION_TYPE"
217124,0,"Cash loans","F","N","N",0,81000,157500,16537.5,157500,"Working","Secondary / secondary special","Married","Municipal apartment",0.008019,-19429,-758,-10012,-2970,1,1,1,1,0,0,2,2,2,"THURSDAY",8,0,0,0,0,0,0,"Business Entity Type 3",-573,"Unaccompanied","Cleaning staff"
326156,0,"Cash loans","M","Y","N",1,225000,1724220,47542.5,1350000,"State servant","Secondary / secondary special","Married","House / apartment",0.072508,-14537,-6964,-7047,-4825,1,1,0,1,1,0,3,1,1,"MONDAY",10,0,0,0,0,0,0,"Police",-1495,"Children","Core staff"
399390,0,"Cash loans","F","N","Y",0,90000,1078200,31653,9e+05,"Working","Secondary / secondary special","Married","House / apartment",0.010556,-18011,-133,-6131,-1552,1,1,0,1,0,0,2,3,3,"TUESDAY",10,0,0,0,0,1,1,"Hotel",-1267,"Unaccompanied","Core staff"
289658,0,"Cash loans","F","N","N",0,270000,787131,26014.5,679500,"State servant","Higher education","Married","Municipal apartment",0.003813,-16311,-8416,-8452,-4618,1,1,1,1,1,0,2,2,2,"FRIDAY",14,0,0,0,0,0,0,"School",-688,"Unaccompanied","Core staff"
298838,0,"Cash loans","F","N","N",0,54000,271066.5,11614.5,234000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.002134,-19283,365243,-3739,-2593,1,0,0,1,0,0,2,3,3,"SATURDAY",10,0,0,0,0,0,0,"XNA",-1872,"Unaccompanied",NA
235717,0,"Revolving loans","F","N","Y",0,157500,202500,10125,202500,"Pensioner","Secondary / secondary special","Married","House / apartment",0.019101,-22798,365243,-5001,-5001,1,0,0,1,0,0,2,2,2,"FRIDAY",15,0,0,0,0,0,0,"XNA",-964,"Unaccompanied",NA
169256,0,"Cash loans","M","Y","Y",0,306000,1125000,47794.5,1125000,"Working","Secondary / secondary special","Widow","House / apartment",0.026392,-21471,-4920,-4809,-869,1,1,0,1,0,0,1,2,2,"WEDNESDAY",17,0,0,0,0,0,0,"Transport: type 4",0,"Family","Laborers"
113264,0,"Cash loans","M","N","Y",0,54000,942300,30528,675000,"Working","Secondary / secondary special","Married","House / apartment",0.002134,-17574,-5335,-4471,-1111,1,1,0,1,0,0,2,3,3,"TUESDAY",6,0,0,0,0,0,0,"Government",-645,"Unaccompanied","Drivers"
444579,0,"Cash loans","M","N","Y",0,121500,495000,14602.5,495000,"Working","Secondary / secondary special","Married","House / apartment",0.030755,-18929,-5046,-8647,-2446,1,1,0,1,0,0,2,2,2,"SUNDAY",16,0,0,0,0,0,0,"Trade: type 7",-2764,"Unaccompanied","Sales staff"
343708,0,"Cash loans","M","N","N",0,180000,315000,32274,315000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.01885,-10438,-306,-4953,-3069,1,1,0,1,0,0,1,2,2,"THURSDAY",13,0,1,1,0,1,1,"Other",-720,"Unaccompanied","Laborers"
376178,0,"Revolving loans","M","Y","Y",0,135000,382500,19125,382500,"Commercial associate","Higher education","Civil marriage","House / apartment",0.072508,-7750,-923,-7717,-340,1,1,0,1,0,0,2,1,1,"MONDAY",13,0,1,1,0,0,0,"Other",-292,"Unaccompanied","Laborers"
133415,0,"Cash loans","M","Y","Y",0,157500,450000,30204,450000,"Working","Higher education","Married","House / apartment",0.026392,-12984,-950,-2496,-4258,1,1,0,1,1,0,2,2,2,"SUNDAY",12,0,0,0,0,0,0,"Business Entity Type 2",0,"Family","Drivers"
172827,0,"Cash loans","F","Y","Y",2,450000,278613,27270,252000,"Working","Higher education","Married","House / apartment",0.010556,-13296,-3792,-7352,-449,1,1,0,1,0,0,4,3,3,"FRIDAY",12,0,0,0,0,0,0,"Transport: type 4",-511,"Unaccompanied","Security staff"
308950,0,"Cash loans","M","Y","Y",0,180000,314100,16164,225000,"Working","Higher education","Married","House / apartment",0.022625,-10826,-1926,-5025,-3507,1,1,0,1,1,0,2,2,2,"WEDNESDAY",13,0,0,0,0,0,0,"Self-employed",-3071,"Unaccompanied","Laborers"
416838,0,"Cash loans","F","N","N",0,157500,1078200,31653,9e+05,"Pensioner","Secondary / secondary special","Separated","House / apartment",0.035792,-22977,365243,-2774,-4012,1,0,0,1,0,0,1,2,2,"FRIDAY",9,0,0,0,0,0,0,"XNA",-1605,"Unaccompanied",NA
416424,0,"Cash loans","F","N","N",2,157500,254700,25321.5,225000,"Working","Secondary / secondary special","Married","House / apartment",0.010006,-14570,-1832,-3963,-4650,1,1,0,1,0,0,4,2,2,"THURSDAY",8,0,0,0,0,0,0,"Self-employed",-2786,"Spouse, partner","Sales staff"
421773,0,"Cash loans","M","Y","Y",1,211500,521280,23089.5,450000,"Working","Higher education","Civil marriage","House / apartment",0.005144,-14016,-1171,-4611,-4287,1,1,0,1,0,0,3,2,2,"SATURDAY",10,0,0,0,0,0,0,"Self-employed",-1985,"Unaccompanied",NA
406061,0,"Cash loans","F","N","Y",0,108000,225000,13045.5,225000,"Working","Secondary / secondary special","Single / not married","Municipal apartment",0.04622,-20142,-504,-7954,-3690,1,1,1,1,0,0,1,1,1,"THURSDAY",16,0,0,0,0,0,0,"Self-employed",-3002,"Unaccompanied","High skill tech staff"
303737,0,"Cash loans","F","N","Y",0,180000,1078200,28570.5,9e+05,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.00712,-18640,-466,-3149,-2172,1,1,0,1,0,0,2,2,2,"FRIDAY",16,0,0,0,0,0,0,"Business Entity Type 3",-1174,"Spouse, partner",NA
433172,1,"Cash loans","M","Y","N",0,225000,2250000,61875,2250000,"Commercial associate","Higher education","Single / not married","With parents",0.005002,-10308,-850,-4514,-2882,1,1,0,1,1,1,1,3,3,"WEDNESDAY",16,0,0,0,0,0,0,"Insurance",-861,"Unaccompanied",NA
249184,0,"Cash loans","F","Y","Y",1,157500,675000,19737,675000,"Working","Higher education","Married","House / apartment",0.018209,-14587,-6735,-2851,-4380,1,1,1,1,0,0,3,3,3,"SUNDAY",12,0,0,0,0,1,1,"Kindergarten",-1883,"Unaccompanied","Accountants"
115720,1,"Cash loans","M","N","N",1,180000,808650,26086.5,675000,"Working","Secondary / secondary special","Married","House / apartment",0.01885,-15686,-2832,-9814,-4729,1,1,1,1,0,0,3,2,2,"MONDAY",11,0,0,0,0,0,0,"Business Entity Type 3",-2202,"Unaccompanied","Laborers"
380948,0,"Cash loans","F","N","Y",1,180000,284400,14854.5,225000,"Working","Higher education","Married","House / apartment",0.016612,-11708,-3262,-6046,-3033,1,1,0,1,0,0,3,2,2,"SUNDAY",15,0,0,0,0,0,0,"Trade: type 2",-796,"Unaccompanied","Core staff"
272155,1,"Cash loans","M","N","Y",0,247500,523237.5,41467.5,432000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.008625,-16965,-465,-666,-508,1,1,0,1,0,0,2,2,2,"WEDNESDAY",14,0,0,0,0,1,1,"Transport: type 4",-361,"Unaccompanied","Laborers"
225453,0,"Cash loans","M","Y","N",0,67500,445500,16924.5,445500,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",0.028663,-22832,365243,-828,-4252,1,0,0,1,0,0,1,2,2,"SATURDAY",11,0,0,0,0,0,0,"XNA",-598,"Unaccompanied",NA
356683,0,"Cash loans","F","N","Y",0,405000,497520,53712,450000,"Commercial associate","Higher education","Civil marriage","House / apartment",0.04622,-12850,-363,-2755,-1578,1,1,0,1,0,0,2,1,1,"SATURDAY",16,0,1,1,0,0,0,"Bank",0,"Unaccompanied","Core staff"
421913,0,"Cash loans","F","Y","Y",0,360000,439074,19471.5,328500,"Commercial associate","Higher education","Married","House / apartment",0.025164,-15932,-900,-6440,-4288,1,1,0,1,0,1,2,2,2,"FRIDAY",9,0,0,0,0,0,0,"Self-employed",-2015,"Family",NA
121231,1,"Cash loans","M","Y","N",2,450000,582768,32539.5,540000,"Working","Secondary / secondary special","Married","House / apartment",0.005084,-14210,-1540,-7023,-4563,1,1,1,1,0,0,4,2,2,"THURSDAY",17,0,0,0,0,0,0,"Business Entity Type 3",-2392,"Unaccompanied","Drivers"
436906,0,"Cash loans","F","N","Y",0,135000,679500,28786.5,679500,"Working","Higher education","Married","House / apartment",0.022625,-17122,-5313,-4431,-660,1,1,0,1,1,0,2,2,2,"THURSDAY",15,0,0,0,0,0,0,"Medicine",-817,"Unaccompanied",NA
129865,0,"Cash loans","F","N","N",1,450000,1288350,37800,1125000,"Working","Secondary / secondary special","Separated","House / apartment",0.010556,-14089,-1899,-141,-4614,1,1,1,1,0,0,2,3,3,"WEDNESDAY",15,0,0,0,0,1,1,"Trade: type 7",-1157,"Unaccompanied","Managers"
452275,0,"Revolving loans","F","Y","Y",0,315000,450000,22500,450000,"Working","Secondary / secondary special","Civil marriage","House / apartment",0.018634,-17161,-3145,-8104,-718,1,1,0,1,0,1,2,2,2,"SUNDAY",11,0,0,0,0,0,0,"Business Entity Type 3",-2400,"Unaccompanied","Sales staff"
305627,0,"Revolving loans","M","N","N",0,225000,450000,22500,450000,"Commercial associate","Higher education","Single / not married","House / apartment",0.016612,-16355,-1577,-4526,-4828,1,1,0,1,0,0,1,2,2,"FRIDAY",14,0,0,0,0,0,0,"Construction",0,"Unaccompanied","Managers"
386121,0,"Cash loans","M","Y","N",0,135000,450000,28759.5,450000,"Commercial associate","Higher education","Single / not married","House / apartment",0.018029,-8832,-585,-3508,-1514,1,1,1,1,0,0,1,3,3,"WEDNESDAY",8,0,0,0,0,1,1,"Business Entity Type 3",-556,"Unaccompanied","Laborers"
214989,0,"Revolving loans","F","N","Y",0,135000,270000,13500,270000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.04622,-20278,-5468,-5769,-3810,1,1,0,1,1,0,2,1,1,"THURSDAY",10,0,0,0,0,0,0,"Trade: type 7",-1037,"Unaccompanied","Sales staff"
412847,0,"Cash loans","F","Y","Y",0,180000,675000,21906,675000,"Working","Secondary / secondary special","Widow","House / apartment",0.025164,-22270,-4983,-9105,-4323,1,1,0,1,0,0,1,2,2,"WEDNESDAY",11,0,0,0,0,0,0,"Business Entity Type 3",-1216,"Other_A","Laborers"
188345,0,"Cash loans","M","Y","N",2,315000,9e+05,32017.5,9e+05,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.01885,-13891,-710,-581,-4592,1,1,1,1,0,0,4,2,2,"MONDAY",14,0,0,0,0,0,0,"Self-employed",-294,"Unaccompanied","Managers"
164709,0,"Cash loans","F","N","Y",0,67500,360000,21753,360000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.00712,-12584,-877,-34,-2631,1,1,1,1,1,0,2,2,2,"MONDAY",11,0,0,0,0,0,0,"Business Entity Type 3",-1290,"Unaccompanied","Cleaning staff"
426603,0,"Cash loans","F","N","Y",0,90000,136287,7087.5,103500,"Pensioner","Secondary / secondary special","Married","House / apartment",0.025164,-22941,365243,-922,-4740,1,0,0,1,0,0,2,2,2,"TUESDAY",9,0,0,0,0,0,0,"XNA",-1724,"Unaccompanied",NA
160507,0,"Cash loans","M","N","Y",0,103500,521280,24286.5,450000,"Working","Higher education","Civil marriage","House / apartment",0.008866,-9997,-264,-26,-2661,1,1,0,1,0,0,2,2,2,"TUESDAY",12,0,0,0,0,0,0,"Industry: type 11",-367,NA,"Laborers"
430431,0,"Cash loans","F","N","Y",0,360000,2179980,57636,1948500,"Working","Higher education","Married","House / apartment",0.016612,-18559,-2913,-2174,-2108,1,1,0,1,1,0,2,2,2,"SATURDAY",11,0,0,0,0,0,0,"Business Entity Type 3",0,"Unaccompanied","Managers"
270151,0,"Cash loans","F","Y","N",0,180000,716148,23229,513000,"Working","Higher education","Separated","House / apartment",0.035792,-20668,-12804,-8590,-4208,1,1,0,1,1,0,1,2,2,"THURSDAY",12,0,0,0,0,0,0,"Medicine",-2916,"Unaccompanied","Core staff"
443063,0,"Cash loans","M","Y","N",0,315000,485640,41544,450000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.04622,-18680,-1587,-6962,-2094,1,1,0,1,1,0,2,1,1,"FRIDAY",14,0,1,1,0,1,1,"Business Entity Type 3",-257,"Unaccompanied","Managers"
450205,0,"Cash loans","F","N","Y",1,180000,640080,20227.5,450000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.005002,-11001,-246,-1774,-3562,1,1,0,1,0,0,2,3,3,"MONDAY",14,0,0,0,0,0,0,"Self-employed",-629,NA,"Sales staff"
375809,0,"Cash loans","F","N","Y",0,202500,1350000,37125,1350000,"Working","Secondary / secondary special","Separated","House / apartment",0.008625,-17650,-2679,-66,-1198,1,1,0,1,1,0,1,2,2,"FRIDAY",13,0,0,0,0,0,0,"Industry: type 11",-1776,"Unaccompanied","Laborers"
126907,0,"Revolving loans","M","N","N",0,360000,1350000,67500,1350000,"Working","Secondary / secondary special","Married","House / apartment",0.035792,-18342,-278,0,-1067,1,1,0,1,0,0,2,2,2,"FRIDAY",14,0,0,0,0,0,0,"Transport: type 4",-116,"Unaccompanied","Managers"
396260,0,"Cash loans","F","Y","Y",0,135000,1288350,41692.5,1125000,"Working","Secondary / secondary special","Married","House / apartment",0.020713,-16379,-640,-945,-4643,1,1,0,1,0,0,2,3,1,"FRIDAY",7,0,0,0,0,0,0,"Trade: type 7",-657,"Unaccompanied","Managers"
169890,0,"Cash loans","F","N","Y",1,103500,545040,25537.5,450000,"Working","Secondary / secondary special","Married","House / apartment",0.031329,-9799,-598,-4455,-2396,1,1,1,1,0,0,3,2,2,"FRIDAY",7,0,0,0,0,0,0,"Kindergarten",-657,"Unaccompanied","Secretaries"
347123,0,"Cash loans","F","N","N",0,180000,808650,26217,675000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.018029,-11411,-1359,-5720,-3850,1,1,0,1,0,0,1,3,3,"THURSDAY",6,0,0,0,1,1,0,"Business Entity Type 2",-2448,"Unaccompanied","High skill tech staff"
430977,0,"Cash loans","F","N","Y",0,225000,1321020,35424,1125000,"Working","Secondary / secondary special","Widow","House / apartment",0.072508,-23059,-13402,-13208,-5168,1,1,0,1,0,0,1,1,1,"MONDAY",19,0,0,0,0,0,0,"Police",-321,"Unaccompanied","Accountants"
449503,1,"Cash loans","F","N","N",1,315000,1252278,36747,1093500,"Working","Higher education","Single / not married","House / apartment",0.00702,-19909,-784,-3338,-3303,1,1,0,1,0,0,2,2,2,"MONDAY",13,0,0,0,0,1,1,"Self-employed",-1098,"Unaccompanied","Laborers"
447909,0,"Cash loans","F","N","N",2,135000,607041,25848,490500,"Working","Secondary / secondary special","Separated","House / apartment",0.028663,-15023,-2929,-661,-4198,1,1,0,1,0,0,3,2,2,"MONDAY",9,0,0,0,0,0,0,"School",-560,"Unaccompanied","Core staff"
134567,0,"Cash loans","F","N","N",0,135000,1528200,53248.5,1350000,"Commercial associate","Secondary / secondary special","Married","Municipal apartment",0.006852,-12982,-2521,-1631,-1629,1,1,0,1,0,0,2,3,3,"MONDAY",10,0,0,0,0,0,0,"Self-employed",-1604,"Unaccompanied","Sales staff"
258319,0,"Cash loans","F","N","Y",0,108000,312768,13774.5,270000,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",0.008068,-21810,365243,-7442,-4537,1,0,0,1,0,0,2,3,3,"TUESDAY",10,0,0,0,0,0,0,"XNA",-1693,"Unaccompanied",NA
213664,0,"Cash loans","M","Y","Y",0,270000,1111500,47223,1111500,"Working","Higher education","Civil marriage","House / apartment",0.018634,-12966,-393,-3054,-3035,1,1,0,1,0,0,2,2,2,"MONDAY",17,0,0,0,0,0,0,"Industry: type 1",-546,"Unaccompanied","Laborers"
324225,0,"Cash loans","M","N","N",0,225000,540000,30280.5,540000,"Working","Higher education","Married","House / apartment",0.035792,-16136,-4914,-8152,-4305,1,1,0,1,1,0,2,2,2,"MONDAY",19,0,0,0,0,0,0,"Business Entity Type 3",-611,"Unaccompanied","Managers"
120625,0,"Cash loans","M","Y","N",0,90000,521280,20524.5,450000,"Working","Secondary / secondary special","Married","House / apartment",0.008575,-18089,-1702,-1343,-1636,1,1,0,1,0,0,2,2,2,"FRIDAY",14,0,0,0,0,0,0,"Self-employed",-4,"Unaccompanied","Laborers"
352857,0,"Cash loans","F","N","Y",0,139500,254700,14751,225000,"Pensioner","Higher education","Civil marriage","House / apartment",0.00963,-24406,365243,-2372,-4415,1,0,0,1,0,0,2,2,2,"TUESDAY",11,0,0,0,0,0,0,"XNA",-1110,"Unaccompanied",NA
220175,0,"Cash loans","M","Y","Y",0,202500,777024,40360.5,720000,"Working","Secondary / secondary special","Married","House / apartment",0.0105,-8308,-411,-248,-995,1,1,0,1,0,0,2,3,3,"FRIDAY",15,0,0,0,0,0,0,"Business Entity Type 3",-309,"Unaccompanied",NA
232482,0,"Cash loans","M","Y","Y",1,315000,1288350,37800,1125000,"Working","Higher education","Separated","House / apartment",0.04622,-16170,-2794,-6011,-263,1,1,0,1,0,0,2,1,1,"TUESDAY",15,0,0,0,1,0,1,"Kindergarten",-27,"Unaccompanied",NA
358260,0,"Cash loans","F","N","Y",0,207000,107820,7632,90000,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",0.018634,-22617,365243,-5441,-4083,1,0,0,1,1,0,2,2,2,"THURSDAY",10,0,0,0,0,0,0,"XNA",-1444,"Family",NA
209630,0,"Cash loans","M","N","N",0,135000,225000,19377,225000,"Working","Secondary / secondary special","Single / not married","With parents",0.010032,-13371,-328,-7312,-2263,1,1,0,1,0,0,1,2,2,"FRIDAY",7,0,0,0,0,0,0,"Construction",-1357,"Unaccompanied","Laborers"
448140,0,"Cash loans","F","N","N",1,315000,701730,68359.5,675000,"Working","Higher education","Married","House / apartment",0.015221,-15160,-3167,-5861,-3995,1,1,0,1,1,0,3,2,2,"MONDAY",11,1,1,0,1,1,0,"Cleaning",-551,"Unaccompanied",NA
325793,0,"Cash loans","F","Y","N",2,112500,219870,12055.5,157500,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.010276,-11837,-2782,-4313,-3578,1,1,0,1,0,0,4,2,2,"WEDNESDAY",13,0,0,0,0,0,0,"Transport: type 3",-632,"Unaccompanied","Drivers"
344447,0,"Revolving loans","F","Y","Y",0,225000,450000,22500,450000,"Working","Secondary / secondary special","Married","House / apartment",0.018029,-21215,-6323,-3611,-2636,1,1,0,1,0,0,2,3,3,"TUESDAY",8,0,0,0,0,1,1,"Self-employed",-810,"Unaccompanied","Sales staff"
172918,0,"Cash loans","F","N","Y",0,67500,904500,36000,904500,"Working","Secondary / secondary special","Married","House / apartment",0.015221,-19567,-3597,-8550,-3120,1,1,0,1,1,0,2,2,2,"MONDAY",15,0,0,0,0,0,0,"Business Entity Type 3",-877,"Unaccompanied","Cleaning staff"
329638,1,"Cash loans","M","Y","N",1,135000,364896,22050,315000,"Working","Higher education","Married","House / apartment",0.015221,-12241,-1581,-2264,-2268,1,1,1,1,0,0,3,2,2,"WEDNESDAY",10,0,0,0,0,0,0,"Business Entity Type 3",-1141,"Unaccompanied","Managers"
315056,0,"Cash loans","F","Y","N",0,243000,675000,21325.5,675000,"Commercial associate","Higher education","Married","House / apartment",0.011657,-17525,-5301,-6136,-778,1,1,0,1,0,0,2,1,1,"THURSDAY",10,0,0,0,0,0,0,"Realtor",-1,NA,"Core staff"
259227,0,"Cash loans","F","N","N",0,72000,454500,18153,454500,"State servant","Secondary / secondary special","Civil marriage","Municipal apartment",0.010032,-14506,-6655,-4061,-4190,1,1,1,1,0,0,2,2,2,"FRIDAY",13,0,0,0,0,0,0,"Kindergarten",-2015,"Unaccompanied","Core staff"
392060,0,"Cash loans","F","N","N",0,110250,765000,22495.5,765000,"Pensioner","Secondary / secondary special","Married","Municipal apartment",0.009334,-19349,365243,-4375,-2665,1,0,0,1,0,0,2,2,2,"FRIDAY",10,0,0,0,0,0,0,"XNA",-357,"Unaccompanied",NA
224996,0,"Revolving loans","M","Y","Y",0,270000,540000,27000,540000,"Working","Secondary / secondary special","Married","House / apartment",0.020713,-20654,-11386,-6196,-4206,1,1,0,1,0,0,2,3,1,"WEDNESDAY",11,0,0,0,0,0,0,"Industry: type 9",-1532,"Unaccompanied","Laborers"
318848,0,"Cash loans","F","N","Y",0,112500,133528.5,10111.5,121500,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.018634,-20378,365243,-8104,-2902,1,0,0,1,0,0,1,2,2,"MONDAY",11,0,0,0,0,0,0,"XNA",-1030,"Family",NA
164310,0,"Cash loans","M","Y","N",0,85500,497520,29218.5,450000,"Working","Secondary / secondary special","Single / not married","With parents",0.0105,-8579,-1423,-2881,-1178,1,1,0,1,0,0,1,3,3,"THURSDAY",15,0,0,0,1,1,0,"Trade: type 2",-884,"Unaccompanied","Laborers"
161129,0,"Cash loans","F","N","Y",3,112500,113760,7731,90000,"Working","Secondary / secondary special","Married","House / apartment",0.035792,-12760,-1777,-3443,-3481,1,1,0,1,0,0,5,2,2,"THURSDAY",13,0,0,0,0,0,0,"Business Entity Type 2",-871,"Group of people","Accountants"
242887,0,"Cash loans","M","N","N",3,202500,948582,27733.5,679500,"Working","Secondary / secondary special","Married","House / apartment",0.005084,-12465,-314,-1108,-4388,1,1,0,1,1,0,5,2,2,"FRIDAY",17,0,1,1,0,1,1,"Self-employed",-2839,"Unaccompanied","Drivers"
245055,0,"Cash loans","F","N","Y",0,157500,369720,20772,292500,"Working","Secondary / secondary special","Married","House / apartment",0.007274,-17459,-2208,-962,-516,1,1,0,1,0,1,2,2,2,"SATURDAY",17,0,0,0,0,1,1,"Industry: type 3",-2112,"Unaccompanied",NA
345728,0,"Cash loans","M","Y","N",0,270000,459000,14044.5,459000,"Working","Secondary / secondary special","Married","House / apartment",0.028663,-18420,-1646,-8,-1843,1,1,0,1,0,0,2,2,2,"MONDAY",12,0,1,1,0,1,1,"Business Entity Type 3",-2,"Family","Laborers"
423579,0,"Cash loans","M","Y","Y",0,157500,545040,26640,450000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.018634,-12707,-2031,-4133,-4231,1,1,0,1,0,0,1,2,2,"THURSDAY",11,0,0,0,1,1,0,"Agriculture",0,"Unaccompanied","Laborers"
129749,1,"Cash loans","F","N","Y",2,180000,781920,42547.5,675000,"Working","Secondary / secondary special","Married","House / apartment",0.018634,-11003,-1170,-5504,-1725,1,1,1,1,0,0,4,2,2,"MONDAY",16,0,1,1,0,1,1,"Self-employed",-584,"Unaccompanied","Sales staff"
291035,0,"Cash loans","F","Y","N",0,270000,1035832.5,33543,904500,"State servant","Higher education","Married","House / apartment",0.04622,-19165,-1986,-987,-2247,1,1,1,1,0,0,2,1,1,"TUESDAY",17,0,0,0,0,0,0,"Medicine",-907,"Unaccompanied","Secretaries"
123784,0,"Cash loans","M","Y","Y",1,360000,286704,20520,247500,"Working","Higher education","Married","House / apartment",0.072508,-11770,-4778,-1590,-3886,1,1,0,1,0,0,3,1,1,"FRIDAY",16,0,0,0,0,0,0,"Other",-3492,"Unaccompanied","Managers"
210372,0,"Cash loans","M","Y","N",0,135000,9e+05,31887,9e+05,"Working","Secondary / secondary special","Married","House / apartment",0.025164,-19263,-1308,-2132,-2794,1,1,1,1,0,0,2,2,2,"FRIDAY",14,0,0,0,0,1,1,"Business Entity Type 3",-1108,"Unaccompanied","Laborers"
